"id","item","tar","dir","rt","c1","c2","c3"
"12","14","val","ver",300.2,-0.75,-0.5,0.25
"12","15","val","ver",255.4,-0.75,-0.5,0.25
"12","19","val","ver",291.5,-0.75,-0.5,0.25
"12","24","val","ver",308.6,-0.75,-0.5,0.25
"12","25","val","ver",317.2,-0.75,-0.5,0.25
"12","27","val","ver",277,-0.75,-0.5,0.25
"12","31","val","ver",258.6,-0.75,-0.5,0.25
"12","32","val","ver",275.4,-0.75,-0.5,0.25
"12","33","val","ver",226.2,-0.75,-0.5,0.25
"12","36","val","ver",278.4,-0.75,-0.5,0.25
"12","42","val","ver",311.9,-0.75,-0.5,0.25
"12","48","val","ver",248.8,-0.75,-0.5,0.25
"12","49","val","ver",297.8,-0.75,-0.5,0.25
"12","51","val","ver",327.2,-0.75,-0.5,0.25
"12","57","val","ver",312.1,-0.75,-0.5,0.25
"12","58","val","ver",296.7,-0.75,-0.5,0.25
"12","74","val","ver",164,-0.75,-0.5,0.25
"12","76","val","ver",293.9,-0.75,-0.5,0.25
"12","78","val","ver",304.8,-0.75,-0.5,0.25
"12","80","val","ver",311.4,-0.75,-0.5,0.25
"12","83","val","ver",324.2,-0.75,-0.5,0.25
"12","84","val","ver",263.7,-0.75,-0.5,0.25
"12","85","val","ver",314.1,-0.75,-0.5,0.25
"12","86","val","ver",265.2,-0.75,-0.5,0.25
"12","87","val","ver",274.7,-0.75,-0.5,0.25
"12","96","val","ver",308,-0.75,-0.5,0.25
"12","100","val","ver",305.7,-0.75,-0.5,0.25
"12","106","val","ver",331.6,-0.75,-0.5,0.25
"12","110","val","ver",405.4,-0.75,-0.5,0.25
"12","121","val","ver",301.3,-0.75,-0.5,0.25
"12","130","val","ver",313.2,-0.75,-0.5,0.25
"12","138","val","ver",295.3,-0.75,-0.5,0.25
"12","140","val","ver",337.8,-0.75,-0.5,0.25
"12","147","val","ver",375.2,-0.75,-0.5,0.25
"12","150","val","ver",350.5,-0.75,-0.5,0.25
"12","153","val","ver",436.3,-0.75,-0.5,0.25
"12","155","val","ver",318,-0.75,-0.5,0.25
"12","158","val","ver",342.8,-0.75,-0.5,0.25
"12","159","val","ver",326.5,-0.75,-0.5,0.25
"12","162","val","ver",315.3,-0.75,-0.5,0.25
"12","173","val","ver",329.4,-0.75,-0.5,0.25
"12","176","val","ver",345.9,-0.75,-0.5,0.25
"12","179","val","ver",330.3,-0.75,-0.5,0.25
"12","180","val","ver",266.2,-0.75,-0.5,0.25
"12","181","val","ver",251.5,-0.75,-0.5,0.25
"12","182","val","ver",318.5,-0.75,-0.5,0.25
"12","187","val","ver",366.7,-0.75,-0.5,0.25
"12","188","val","ver",329.5,-0.75,-0.5,0.25
"12","190","val","ver",158.9,-0.75,-0.5,0.25
"12","195","val","ver",301.2,-0.75,-0.5,0.25
"12","205","val","ver",415.9,-0.75,-0.5,0.25
"12","207","val","ver",323.5,-0.75,-0.5,0.25
"12","211","val","ver",433,-0.75,-0.5,0.25
"12","212","val","ver",331.4,-0.75,-0.5,0.25
"12","213","val","ver",311.6,-0.75,-0.5,0.25
"12","218","val","ver",316,-0.75,-0.5,0.25
"12","222","val","ver",335.5,-0.75,-0.5,0.25
"12","223","val","ver",271.5,-0.75,-0.5,0.25
"12","226","val","ver",248.3,-0.75,-0.5,0.25
"12","231","val","ver",314.4,-0.75,-0.5,0.25
"12","235","val","ver",292.3,-0.75,-0.5,0.25
"12","236","val","ver",286.1,-0.75,-0.5,0.25
"12","240","val","ver",331.9,-0.75,-0.5,0.25
"12","241","val","ver",339.7,-0.75,-0.5,0.25
"12","242","val","ver",350.7,-0.75,-0.5,0.25
"12","243","val","ver",321.5,-0.75,-0.5,0.25
"12","244","val","ver",331.2,-0.75,-0.5,0.25
"12","253","val","ver",351.5,-0.75,-0.5,0.25
"12","255","val","ver",314.9,-0.75,-0.5,0.25
"12","256","val","ver",315.5,-0.75,-0.5,0.25
"12","257","val","ver",288.3,-0.75,-0.5,0.25
"12","262","val","ver",368,-0.75,-0.5,0.25
"12","265","val","ver",322.1,-0.75,-0.5,0.25
"12","269","val","ver",312,-0.75,-0.5,0.25
"12","274","val","ver",310,-0.75,-0.5,0.25
"12","275","val","ver",230.6,-0.75,-0.5,0.25
"12","281","val","ver",305.9,-0.75,-0.5,0.25
"12","287","val","ver",382.7,-0.75,-0.5,0.25
"12","288","val","ver",281.7,-0.75,-0.5,0.25
"12","294","val","ver",338.4,-0.75,-0.5,0.25
"12","297","val","ver",304.5,-0.75,-0.5,0.25
"12","308","val","ver",494.5,-0.75,-0.5,0.25
"12","309","val","ver",260.3,-0.75,-0.5,0.25
"12","316","val","ver",246.5,-0.75,-0.5,0.25
"12","319","val","ver",232.4,-0.75,-0.5,0.25
"12","325","val","ver",301.6,-0.75,-0.5,0.25
"12","329","val","ver",321.8,-0.75,-0.5,0.25
"12","331","val","ver",283.8,-0.75,-0.5,0.25
"12","333","val","ver",241.1,-0.75,-0.5,0.25
"12","336","val","ver",397.6,-0.75,-0.5,0.25
"12","340","val","ver",305.7,-0.75,-0.5,0.25
"12","345","val","ver",281,-0.75,-0.5,0.25
"12","347","val","ver",288.6,-0.75,-0.5,0.25
"12","350","val","ver",321.2,-0.75,-0.5,0.25
"12","353","val","ver",361.2,-0.75,-0.5,0.25
"12","354","val","ver",309,-0.75,-0.5,0.25
"12","355","val","ver",387,-0.75,-0.5,0.25
"12","361","val","ver",161.8,-0.75,-0.5,0.25
"12","375","val","ver",310.4,-0.75,-0.5,0.25
"12","377","val","ver",279.1,-0.75,-0.5,0.25
"12","380","val","ver",335.2,-0.75,-0.5,0.25
"12","384","val","ver",254.7,-0.75,-0.5,0.25
"12","387","val","ver",267.1,-0.75,-0.5,0.25
"12","389","val","ver",218.7,-0.75,-0.5,0.25
"12","400","val","ver",340.3,-0.75,-0.5,0.25
"12","402","val","ver",288.3,-0.75,-0.5,0.25
"12","404","val","ver",168.4,-0.75,-0.5,0.25
"12","407","val","ver",549,-0.75,-0.5,0.25
"12","408","val","ver",227,-0.75,-0.5,0.25
"12","412","val","ver",168,-0.75,-0.5,0.25
"12","415","val","ver",276.9,-0.75,-0.5,0.25
"12","416","val","ver",252,-0.75,-0.5,0.25
"12","417","val","ver",249.4,-0.75,-0.5,0.25
"12","419","val","ver",343.1,-0.75,-0.5,0.25
"12","420","val","ver",161.6,-0.75,-0.5,0.25
"12","425","val","ver",373,-0.75,-0.5,0.25
"12","426","val","ver",155.2,-0.75,-0.5,0.25
"12","430","val","ver",299.4,-0.75,-0.5,0.25
"12","439","val","ver",237.5,-0.75,-0.5,0.25
"12","441","val","ver",299.1,-0.75,-0.5,0.25
"12","443","val","ver",275.8,-0.75,-0.5,0.25
"12","445","val","ver",204.4,-0.75,-0.5,0.25
"12","448","val","ver",311.1,-0.75,-0.5,0.25
"12","452","val","ver",440.1,-0.75,-0.5,0.25
"12","455","val","ver",332.4,-0.75,-0.5,0.25
"12","459","val","ver",335.7,-0.75,-0.5,0.25
"12","467","val","ver",329.5,-0.75,-0.5,0.25
"12","474","val","ver",345.2,-0.75,-0.5,0.25
"12","475","val","ver",370.6,-0.75,-0.5,0.25
"12","484","val","ver",346.9,-0.75,-0.5,0.25
"12","498","val","ver",188.8,-0.75,-0.5,0.25
"12","504","val","ver",474.7,-0.75,-0.5,0.25
"12","511","val","ver",308,-0.75,-0.5,0.25
"12","512","val","ver",303.5,-0.75,-0.5,0.25
"12","515","val","ver",235.5,-0.75,-0.5,0.25
"12","521","val","ver",338.5,-0.75,-0.5,0.25
"12","527","val","ver",285.4,-0.75,-0.5,0.25
"12","533","val","ver",310.6,-0.75,-0.5,0.25
"12","536","val","ver",292.8,-0.75,-0.5,0.25
"12","538","val","ver",193,-0.75,-0.5,0.25
"12","541","val","ver",287.7,-0.75,-0.5,0.25
"12","543","val","ver",337.6,-0.75,-0.5,0.25
"12","545","val","ver",260.7,-0.75,-0.5,0.25
"12","548","val","ver",377.2,-0.75,-0.5,0.25
"12","549","val","ver",303,-0.75,-0.5,0.25
"12","550","val","ver",282.3,-0.75,-0.5,0.25
"12","559","val","ver",349.7,-0.75,-0.5,0.25
"12","561","val","ver",321.9,-0.75,-0.5,0.25
"12","563","val","ver",289.2,-0.75,-0.5,0.25
"12","565","val","ver",330.5,-0.75,-0.5,0.25
"12","566","val","ver",329.1,-0.75,-0.5,0.25
"12","577","val","ver",295,-0.75,-0.5,0.25
"12","578","val","ver",245.6,-0.75,-0.5,0.25
"12","580","val","ver",232,-0.75,-0.5,0.25
"12","581","val","ver",284.4,-0.75,-0.5,0.25
"12","586","val","ver",282.7,-0.75,-0.5,0.25
"12","591","val","ver",260.4,-0.75,-0.5,0.25
"12","592","val","ver",324,-0.75,-0.5,0.25
"12","593","val","ver",228,-0.75,-0.5,0.25
"12","596","val","ver",220.5,-0.75,-0.5,0.25
"12","600","val","ver",387,-0.75,-0.5,0.25
"12","602","val","ver",301.7,-0.75,-0.5,0.25
"13","39","dod","hor",427.9,0.25,0.5,-0.75
"13","52","dod","hor",461.2,0.25,0.5,-0.75
"13","89","dod","hor",357.6,0.25,0.5,-0.75
"13","103","dod","hor",505.5,0.25,0.5,-0.75
"13","104","dod","hor",492.6,0.25,0.5,-0.75
"13","120","dod","hor",392.7,0.25,0.5,-0.75
"13","161","dod","hor",415.7,0.25,0.5,-0.75
"13","194","dod","hor",590.1,0.25,0.5,-0.75
"13","248","dod","hor",381.3,0.25,0.5,-0.75
"13","270","dod","hor",416.5,0.25,0.5,-0.75
"13","277","dod","hor",392.3,0.25,0.5,-0.75
"13","289","dod","hor",475.4,0.25,0.5,-0.75
"13","299","dod","hor",644,0.25,0.5,-0.75
"13","304","dod","hor",319.3,0.25,0.5,-0.75
"13","320","dod","hor",514.6,0.25,0.5,-0.75
"13","378","dod","hor",505.4,0.25,0.5,-0.75
"13","479","dod","hor",247.1,0.25,0.5,-0.75
"13","494","dod","hor",350.3,0.25,0.5,-0.75
"13","503","dod","hor",381.3,0.25,0.5,-0.75
"13","508","dod","hor",381.2,0.25,0.5,-0.75
"13","542","dod","hor",600.6,0.25,0.5,-0.75
"13","554","dod","hor",386.5,0.25,0.5,-0.75
"13","587","dod","hor",385.9,0.25,0.5,-0.75
"13","590","dod","hor",335.6,0.25,0.5,-0.75
"13","4","dod","ver",506.6,0.25,0.5,-0.75
"13","40","dod","ver",581.4,0.25,0.5,-0.75
"13","79","dod","ver",425.8,0.25,0.5,-0.75
"13","116","dod","ver",378.3,0.25,0.5,-0.75
"13","164","dod","ver",389.4,0.25,0.5,-0.75
"13","169","dod","ver",385.6,0.25,0.5,-0.75
"13","177","dod","ver",436.3,0.25,0.5,-0.75
"13","209","dod","ver",410.4,0.25,0.5,-0.75
"13","247","dod","ver",425.8,0.25,0.5,-0.75
"13","264","dod","ver",358.3,0.25,0.5,-0.75
"13","273","dod","ver",473.7,0.25,0.5,-0.75
"13","298","dod","ver",456,0.25,0.5,-0.75
"13","300","dod","ver",426.4,0.25,0.5,-0.75
"13","360","dod","ver",455.4,0.25,0.5,-0.75
"13","392","dod","ver",333.9,0.25,0.5,-0.75
"13","454","dod","ver",372.2,0.25,0.5,-0.75
"13","465","dod","ver",441.6,0.25,0.5,-0.75
"13","486","dod","ver",376.7,0.25,0.5,-0.75
"13","500","dod","ver",447.4,0.25,0.5,-0.75
"13","514","dod","ver",431.3,0.25,0.5,-0.75
"13","537","dod","ver",361.9,0.25,0.5,-0.75
"13","570","dod","ver",553.7,0.25,0.5,-0.75
"13","583","dod","ver",168.2,0.25,0.5,-0.75
"13","23","dos","hor",566.1,0.25,0.5,0.25
"13","28","dos","hor",449.2,0.25,0.5,0.25
"13","43","dos","hor",424.4,0.25,0.5,0.25
"13","50","dos","hor",458.6,0.25,0.5,0.25
"13","69","dos","hor",426.9,0.25,0.5,0.25
"13","82","dos","hor",397.6,0.25,0.5,0.25
"13","149","dos","hor",350.1,0.25,0.5,0.25
"13","170","dos","hor",349.1,0.25,0.5,0.25
"13","215","dos","hor",350.6,0.25,0.5,0.25
"13","225","dos","hor",527.6,0.25,0.5,0.25
"13","234","dos","hor",382.7,0.25,0.5,0.25
"13","260","dos","hor",410.7,0.25,0.5,0.25
"13","283","dos","hor",491,0.25,0.5,0.25
"13","295","dos","hor",406.6,0.25,0.5,0.25
"13","394","dos","hor",368.7,0.25,0.5,0.25
"13","418","dos","hor",348.9,0.25,0.5,0.25
"13","458","dos","hor",418.8,0.25,0.5,0.25
"13","468","dos","hor",469.2,0.25,0.5,0.25
"13","509","dos","hor",335.3,0.25,0.5,0.25
"13","513","dos","hor",449.2,0.25,0.5,0.25
"13","571","dos","hor",450.1,0.25,0.5,0.25
"13","576","dos","hor",452.7,0.25,0.5,0.25
"13","584","dos","hor",367.3,0.25,0.5,0.25
"13","10","dos","ver",473.7,0.25,0.5,0.25
"13","17","dos","ver",409.9,0.25,0.5,0.25
"13","71","dos","ver",442.7,0.25,0.5,0.25
"13","77","dos","ver",465.4,0.25,0.5,0.25
"13","92","dos","ver",448.8,0.25,0.5,0.25
"13","117","dos","ver",463.8,0.25,0.5,0.25
"13","191","dos","ver",385.6,0.25,0.5,0.25
"13","201","dos","ver",375.2,0.25,0.5,0.25
"13","246","dos","ver",356.2,0.25,0.5,0.25
"13","286","dos","ver",361.7,0.25,0.5,0.25
"13","317","dos","ver",445.2,0.25,0.5,0.25
"13","330","dos","ver",343.3,0.25,0.5,0.25
"13","351","dos","ver",283.3,0.25,0.5,0.25
"13","364","dos","ver",452.9,0.25,0.5,0.25
"13","421","dos","ver",482.3,0.25,0.5,0.25
"13","434","dos","ver",328,0.25,0.5,0.25
"13","435","dos","ver",378,0.25,0.5,0.25
"13","488","dos","ver",362.1,0.25,0.5,0.25
"13","502","dos","ver",422.3,0.25,0.5,0.25
"13","520","dos","ver",447.5,0.25,0.5,0.25
"13","552","dos","ver",403.9,0.25,0.5,0.25
"13","603","dos","ver",432,0.25,0.5,0.25
"13","56","sod","hor",551.2,0.25,-0.5,0.25
"13","105","sod","hor",405.9,0.25,-0.5,0.25
"13","115","sod","hor",423.1,0.25,-0.5,0.25
"13","125","sod","hor",337.8,0.25,-0.5,0.25
"13","127","sod","hor",425.9,0.25,-0.5,0.25
"13","139","sod","hor",402.9,0.25,-0.5,0.25
"13","168","sod","hor",440,0.25,-0.5,0.25
"13","185","sod","hor",380.6,0.25,-0.5,0.25
"13","203","sod","hor",399.3,0.25,-0.5,0.25
"13","227","sod","hor",390.9,0.25,-0.5,0.25
"13","285","sod","hor",415.7,0.25,-0.5,0.25
"13","315","sod","hor",327.4,0.25,-0.5,0.25
"13","326","sod","hor",631.1,0.25,-0.5,0.25
"13","332","sod","hor",373.3,0.25,-0.5,0.25
"13","352","sod","hor",336.8,0.25,-0.5,0.25
"13","359","sod","hor",409.5,0.25,-0.5,0.25
"13","422","sod","hor",386.9,0.25,-0.5,0.25
"13","424","sod","hor",410.3,0.25,-0.5,0.25
"13","437","sod","hor",457.3,0.25,-0.5,0.25
"13","510","sod","hor",393.9,0.25,-0.5,0.25
"13","522","sod","hor",356.4,0.25,-0.5,0.25
"13","544","sod","hor",394,0.25,-0.5,0.25
"13","555","sod","hor",373.2,0.25,-0.5,0.25
"13","579","sod","hor",354.8,0.25,-0.5,0.25
"13","5","sod","ver",451.3,0.25,-0.5,0.25
"13","65","sod","ver",378.6,0.25,-0.5,0.25
"13","75","sod","ver",403,0.25,-0.5,0.25
"13","111","sod","ver",366.3,0.25,-0.5,0.25
"13","112","sod","ver",419,0.25,-0.5,0.25
"13","113","sod","ver",391.5,0.25,-0.5,0.25
"13","128","sod","ver",360,0.25,-0.5,0.25
"13","160","sod","ver",390.8,0.25,-0.5,0.25
"13","278","sod","ver",394.2,0.25,-0.5,0.25
"13","312","sod","ver",374.5,0.25,-0.5,0.25
"13","318","sod","ver",469.2,0.25,-0.5,0.25
"13","337","sod","ver",433.4,0.25,-0.5,0.25
"13","338","sod","ver",538.8,0.25,-0.5,0.25
"13","372","sod","ver",426.6,0.25,-0.5,0.25
"13","376","sod","ver",376.5,0.25,-0.5,0.25
"13","399","sod","ver",480.6,0.25,-0.5,0.25
"13","405","sod","ver",367.5,0.25,-0.5,0.25
"13","414","sod","ver",332.4,0.25,-0.5,0.25
"13","436","sod","ver",334.3,0.25,-0.5,0.25
"13","449","sod","ver",347.6,0.25,-0.5,0.25
"13","457","sod","ver",380.1,0.25,-0.5,0.25
"13","493","sod","ver",424.4,0.25,-0.5,0.25
"13","495","sod","ver",363.9,0.25,-0.5,0.25
"13","539","sod","ver",370.2,0.25,-0.5,0.25
"13","6","val","hor",454.9,-0.75,-0.5,0.25
"13","13","val","hor",360.4,-0.75,-0.5,0.25
"13","16","val","hor",376.8,-0.75,-0.5,0.25
"13","20","val","hor",422.8,-0.75,-0.5,0.25
"13","22","val","hor",385.5,-0.75,-0.5,0.25
"13","30","val","hor",358,-0.75,-0.5,0.25
"13","34","val","hor",353.1,-0.75,-0.5,0.25
"13","38","val","hor",377.7,-0.75,-0.5,0.25
"13","45","val","hor",374.7,-0.75,-0.5,0.25
"13","46","val","hor",384.5,-0.75,-0.5,0.25
"13","47","val","hor",376.8,-0.75,-0.5,0.25
"13","53","val","hor",438.7,-0.75,-0.5,0.25
"13","54","val","hor",476.2,-0.75,-0.5,0.25
"13","55","val","hor",500.5,-0.75,-0.5,0.25
"13","59","val","hor",392.6,-0.75,-0.5,0.25
"13","60","val","hor",349.2,-0.75,-0.5,0.25
"13","62","val","hor",618.4,-0.75,-0.5,0.25
"13","63","val","hor",385.2,-0.75,-0.5,0.25
"13","66","val","hor",334.3,-0.75,-0.5,0.25
"13","67","val","hor",371.4,-0.75,-0.5,0.25
"13","68","val","hor",307.7,-0.75,-0.5,0.25
"13","81","val","hor",348.6,-0.75,-0.5,0.25
"13","90","val","hor",372.7,-0.75,-0.5,0.25
"13","91","val","hor",322.3,-0.75,-0.5,0.25
"13","93","val","hor",331.6,-0.75,-0.5,0.25
"13","97","val","hor",356,-0.75,-0.5,0.25
"13","98","val","hor",356.1,-0.75,-0.5,0.25
"13","99","val","hor",405.2,-0.75,-0.5,0.25
"13","101","val","hor",346.4,-0.75,-0.5,0.25
"13","108","val","hor",425.2,-0.75,-0.5,0.25
"13","114","val","hor",317.8,-0.75,-0.5,0.25
"13","118","val","hor",352.7,-0.75,-0.5,0.25
"13","122","val","hor",415.8,-0.75,-0.5,0.25
"13","124","val","hor",370.4,-0.75,-0.5,0.25
"13","126","val","hor",408.4,-0.75,-0.5,0.25
"13","129","val","hor",362.6,-0.75,-0.5,0.25
"13","131","val","hor",323.5,-0.75,-0.5,0.25
"13","132","val","hor",369.2,-0.75,-0.5,0.25
"13","133","val","hor",534,-0.75,-0.5,0.25
"13","135","val","hor",331.5,-0.75,-0.5,0.25
"13","137","val","hor",374,-0.75,-0.5,0.25
"13","141","val","hor",305,-0.75,-0.5,0.25
"13","142","val","hor",365.7,-0.75,-0.5,0.25
"13","143","val","hor",331.1,-0.75,-0.5,0.25
"13","145","val","hor",344.4,-0.75,-0.5,0.25
"13","152","val","hor",361.7,-0.75,-0.5,0.25
"13","166","val","hor",344.4,-0.75,-0.5,0.25
"13","178","val","hor",369.8,-0.75,-0.5,0.25
"13","183","val","hor",403.2,-0.75,-0.5,0.25
"13","189","val","hor",325.5,-0.75,-0.5,0.25
"13","192","val","hor",294.8,-0.75,-0.5,0.25
"13","196","val","hor",366.6,-0.75,-0.5,0.25
"13","197","val","hor",324.1,-0.75,-0.5,0.25
"13","198","val","hor",338.9,-0.75,-0.5,0.25
"13","204","val","hor",419.5,-0.75,-0.5,0.25
"13","206","val","hor",336.8,-0.75,-0.5,0.25
"13","217","val","hor",390.9,-0.75,-0.5,0.25
"13","219","val","hor",332.1,-0.75,-0.5,0.25
"13","224","val","hor",373.6,-0.75,-0.5,0.25
"13","228","val","hor",340.5,-0.75,-0.5,0.25
"13","230","val","hor",391.7,-0.75,-0.5,0.25
"13","232","val","hor",335.4,-0.75,-0.5,0.25
"13","239","val","hor",428.5,-0.75,-0.5,0.25
"13","254","val","hor",526.5,-0.75,-0.5,0.25
"13","263","val","hor",343.6,-0.75,-0.5,0.25
"13","266","val","hor",324.7,-0.75,-0.5,0.25
"13","271","val","hor",577.8,-0.75,-0.5,0.25
"13","272","val","hor",315.9,-0.75,-0.5,0.25
"13","276","val","hor",303.6,-0.75,-0.5,0.25
"13","279","val","hor",285.2,-0.75,-0.5,0.25
"13","282","val","hor",311.5,-0.75,-0.5,0.25
"13","284","val","hor",310.1,-0.75,-0.5,0.25
"13","290","val","hor",314.1,-0.75,-0.5,0.25
"13","292","val","hor",309.8,-0.75,-0.5,0.25
"13","301","val","hor",393.1,-0.75,-0.5,0.25
"13","302","val","hor",500.3,-0.75,-0.5,0.25
"13","303","val","hor",351.8,-0.75,-0.5,0.25
"13","305","val","hor",334.1,-0.75,-0.5,0.25
"13","306","val","hor",430.2,-0.75,-0.5,0.25
"13","310","val","hor",369.9,-0.75,-0.5,0.25
"13","313","val","hor",329.5,-0.75,-0.5,0.25
"13","314","val","hor",320.3,-0.75,-0.5,0.25
"13","321","val","hor",343.5,-0.75,-0.5,0.25
"13","322","val","hor",340.3,-0.75,-0.5,0.25
"13","328","val","hor",366.6,-0.75,-0.5,0.25
"13","334","val","hor",179,-0.75,-0.5,0.25
"13","339","val","hor",319.7,-0.75,-0.5,0.25
"13","341","val","hor",298.9,-0.75,-0.5,0.25
"13","343","val","hor",354.6,-0.75,-0.5,0.25
"13","348","val","hor",347.8,-0.75,-0.5,0.25
"13","356","val","hor",346.7,-0.75,-0.5,0.25
"13","362","val","hor",358.6,-0.75,-0.5,0.25
"13","363","val","hor",563.3,-0.75,-0.5,0.25
"13","366","val","hor",450.6,-0.75,-0.5,0.25
"13","367","val","hor",432.4,-0.75,-0.5,0.25
"13","369","val","hor",331.6,-0.75,-0.5,0.25
"13","371","val","hor",395.8,-0.75,-0.5,0.25
"13","373","val","hor",377.9,-0.75,-0.5,0.25
"13","374","val","hor",381.6,-0.75,-0.5,0.25
"13","379","val","hor",370.8,-0.75,-0.5,0.25
"13","382","val","hor",374.4,-0.75,-0.5,0.25
"13","383","val","hor",415.8,-0.75,-0.5,0.25
"13","385","val","hor",295.1,-0.75,-0.5,0.25
"13","390","val","hor",338.1,-0.75,-0.5,0.25
"13","391","val","hor",284.9,-0.75,-0.5,0.25
"13","395","val","hor",347.7,-0.75,-0.5,0.25
"13","396","val","hor",291.5,-0.75,-0.5,0.25
"13","398","val","hor",340.6,-0.75,-0.5,0.25
"13","406","val","hor",392.9,-0.75,-0.5,0.25
"13","409","val","hor",390,-0.75,-0.5,0.25
"13","410","val","hor",355.6,-0.75,-0.5,0.25
"13","411","val","hor",348.5,-0.75,-0.5,0.25
"13","413","val","hor",305.5,-0.75,-0.5,0.25
"13","423","val","hor",341.3,-0.75,-0.5,0.25
"13","428","val","hor",348,-0.75,-0.5,0.25
"13","431","val","hor",338,-0.75,-0.5,0.25
"13","432","val","hor",331.1,-0.75,-0.5,0.25
"13","438","val","hor",306.5,-0.75,-0.5,0.25
"13","440","val","hor",331.3,-0.75,-0.5,0.25
"13","444","val","hor",363.1,-0.75,-0.5,0.25
"13","447","val","hor",353.5,-0.75,-0.5,0.25
"13","450","val","hor",355.7,-0.75,-0.5,0.25
"13","451","val","hor",312.2,-0.75,-0.5,0.25
"13","453","val","hor",287.7,-0.75,-0.5,0.25
"13","461","val","hor",303.6,-0.75,-0.5,0.25
"13","462","val","hor",383.6,-0.75,-0.5,0.25
"13","464","val","hor",322.3,-0.75,-0.5,0.25
"13","466","val","hor",394.4,-0.75,-0.5,0.25
"13","473","val","hor",507.4,-0.75,-0.5,0.25
"13","476","val","hor",352.6,-0.75,-0.5,0.25
"13","477","val","hor",411.1,-0.75,-0.5,0.25
"13","478","val","hor",206.7,-0.75,-0.5,0.25
"13","483","val","hor",345.9,-0.75,-0.5,0.25
"13","485","val","hor",302.2,-0.75,-0.5,0.25
"13","487","val","hor",302.5,-0.75,-0.5,0.25
"13","489","val","hor",291,-0.75,-0.5,0.25
"13","491","val","hor",314.9,-0.75,-0.5,0.25
"13","492","val","hor",473.6,-0.75,-0.5,0.25
"13","496","val","hor",335.2,-0.75,-0.5,0.25
"13","506","val","hor",351.2,-0.75,-0.5,0.25
"13","507","val","hor",365.5,-0.75,-0.5,0.25
"13","517","val","hor",337.3,-0.75,-0.5,0.25
"13","519","val","hor",453.1,-0.75,-0.5,0.25
"13","524","val","hor",286.3,-0.75,-0.5,0.25
"13","525","val","hor",402.1,-0.75,-0.5,0.25
"13","530","val","hor",367.2,-0.75,-0.5,0.25
"13","531","val","hor",387.4,-0.75,-0.5,0.25
"13","535","val","hor",325,-0.75,-0.5,0.25
"13","547","val","hor",324.4,-0.75,-0.5,0.25
"13","551","val","hor",272,-0.75,-0.5,0.25
"13","553","val","hor",293.5,-0.75,-0.5,0.25
"13","556","val","hor",393.2,-0.75,-0.5,0.25
"13","560","val","hor",333.1,-0.75,-0.5,0.25
"13","562","val","hor",337,-0.75,-0.5,0.25
"13","574","val","hor",386.6,-0.75,-0.5,0.25
"13","575","val","hor",375,-0.75,-0.5,0.25
"13","582","val","hor",313.2,-0.75,-0.5,0.25
"13","585","val","hor",327.6,-0.75,-0.5,0.25
"13","588","val","hor",549.9,-0.75,-0.5,0.25
"13","589","val","hor",319.3,-0.75,-0.5,0.25
"13","594","val","hor",260.6,-0.75,-0.5,0.25
"13","595","val","hor",332.3,-0.75,-0.5,0.25
"13","597","val","hor",260.4,-0.75,-0.5,0.25
"13","599","val","hor",384.8,-0.75,-0.5,0.25
"13","2","val","ver",301.7,-0.75,-0.5,0.25
"13","3","val","ver",399.2,-0.75,-0.5,0.25
"13","7","val","ver",487.2,-0.75,-0.5,0.25
"13","9","val","ver",442.8,-0.75,-0.5,0.25
"13","11","val","ver",358.5,-0.75,-0.5,0.25
"13","12","val","ver",402.9,-0.75,-0.5,0.25
"13","14","val","ver",556.8,-0.75,-0.5,0.25
"13","15","val","ver",320.4,-0.75,-0.5,0.25
"13","19","val","ver",381.9,-0.75,-0.5,0.25
"13","24","val","ver",514.3,-0.75,-0.5,0.25
"13","25","val","ver",379.4,-0.75,-0.5,0.25
"13","27","val","ver",375.8,-0.75,-0.5,0.25
"13","31","val","ver",361.9,-0.75,-0.5,0.25
"13","32","val","ver",372,-0.75,-0.5,0.25
"13","33","val","ver",370.2,-0.75,-0.5,0.25
"13","42","val","ver",366.4,-0.75,-0.5,0.25
"13","48","val","ver",332.3,-0.75,-0.5,0.25
"13","49","val","ver",459.1,-0.75,-0.5,0.25
"13","51","val","ver",440.4,-0.75,-0.5,0.25
"13","57","val","ver",335.8,-0.75,-0.5,0.25
"13","58","val","ver",394.3,-0.75,-0.5,0.25
"13","74","val","ver",485.8,-0.75,-0.5,0.25
"13","76","val","ver",322,-0.75,-0.5,0.25
"13","78","val","ver",408.4,-0.75,-0.5,0.25
"13","80","val","ver",373.3,-0.75,-0.5,0.25
"13","83","val","ver",329.7,-0.75,-0.5,0.25
"13","84","val","ver",316.9,-0.75,-0.5,0.25
"13","85","val","ver",334.8,-0.75,-0.5,0.25
"13","86","val","ver",311.9,-0.75,-0.5,0.25
"13","87","val","ver",310.5,-0.75,-0.5,0.25
"13","96","val","ver",503.5,-0.75,-0.5,0.25
"13","100","val","ver",420.6,-0.75,-0.5,0.25
"13","106","val","ver",400.1,-0.75,-0.5,0.25
"13","110","val","ver",396.9,-0.75,-0.5,0.25
"13","121","val","ver",388.6,-0.75,-0.5,0.25
"13","130","val","ver",316.8,-0.75,-0.5,0.25
"13","138","val","ver",356.1,-0.75,-0.5,0.25
"13","140","val","ver",386.5,-0.75,-0.5,0.25
