"SUBJECT"	"PART"	"TRIAL"	"SCENE"	"Scene"	"GROUP"	"LIST"	"CUE"	"COLOR"	"HIT_GLMM"	"RT"	"SEARCH_INIT"	"SCAN"	"VERI"
26	2	73	79	"wine glass"	6	1	1	4	1	1511	172	666	673
26	2	74	5	"bench"	6	1	1	4	1	1549	225	774	550
26	2	75	69	"tractor"	6	1	1	4	1	1638	139	847	652
26	2	76	36	"lightbulb"	6	1	1	4	1	2762	159	1751	852
26	2	77	35	"license plate"	6	1	1	4	1	1253	232	169	852
26	2	78	24	"flowers"	6	1	1	4	0	4475	257	NA	NA
26	2	79	7	"bongos"	6	1	1	4	1	2286	188	1237	861
26	2	80	42	"ovenmit"	6	1	1	4	0	983	236	NA	NA
27	1	1	6	"bin"	7	6	2	4	1	3886	215	2361	1310
27	1	2	73	"vase"	7	6	2	4	1	2793	258	1423	1112
27	1	3	31	"highlighter"	7	6	2	4	1	2344	285	1147	912
27	1	4	9	"boot"	7	6	2	4	1	2897	257	1833	807
27	1	5	23	"fire hydrant"	7	6	2	4	1	3886	261	316	3309
27	1	6	64	"teapot"	7	6	2	4	1	4566	505	485	3576
27	1	7	13	"broom"	7	6	2	4	1	1488	416	284	788
27	1	8	48	"pencil"	7	6	2	4	1	1855	246	478	1131
27	1	9	22	"fire extinguisher"	7	6	2	4	0	1592	351	362	879
27	1	10	71	"trousers"	7	6	2	4	1	2912	393	1660	859
27	1	11	57	"shampoo bottle"	7	4	2	2	0	1507	248	253	1006
27	1	12	37	"logs"	7	4	2	2	1	1043	303	50	690
27	1	13	54	"rooster"	7	4	2	2	1	2064	352	1155	557
27	1	14	26	"fruit bowl"	7	4	2	2	1	1086	211	40	835
27	1	15	53	"pumpkin"	7	4	2	2	1	2307	324	284	1699
27	1	16	47	"pen"	7	4	2	2	1	2579	224	1594	761
27	1	17	59	"slippers"	7	4	2	2	1	1079	362	49	668
27	1	18	68	"torch"	7	4	2	2	1	1136	279	491	366
27	1	19	65	"teddy bear"	7	4	2	2	1	1686	356	867	463
27	1	20	27	"globe"	7	4	2	2	1	1214	476	48	690
27	1	21	61	"spade"	7	5	2	3	1	1136	566	46	524
27	1	22	55	"scissors"	7	5	2	3	1	1864	402	1019	443
27	1	23	34	"lamp"	7	5	2	3	1	1400	261	388	751
27	1	24	63	"sunglasses"	7	5	2	3	1	1143	264	445	434
27	1	25	70	"trophy"	7	5	2	3	1	2036	415	1003	618
27	1	26	80	"woman"	7	5	2	3	1	964	341	43	580
27	1	27	45	"painting"	7	5	2	3	1	3822	345	1407	2070
27	1	28	41	"mobilephone"	7	5	2	3	1	3307	285	2612	410
27	1	29	12	"brick"	7	5	2	3	1	1221	536	51	634
27	1	30	15	"butterfly"	7	5	2	3	1	2093	301	1062	730
27	1	31	11	"boxing gloves"	7	3	2	1	1	1033	240	280	513
27	1	32	33	"jug"	7	3	2	1	1	824	301	213	310
27	1	33	30	"hammer"	7	3	2	1	0	876	239	305	332
27	1	34	29	"hair brush"	7	3	2	1	1	726	200	73	453
27	1	35	78	"wine bottle"	7	3	2	1	1	1932	325	761	846
27	1	36	49	"pillow"	7	3	2	1	1	940	207	59	674
27	1	37	17	"car"	7	3	2	1	1	960	276	43	641
27	1	38	4	"bell"	7	3	2	1	1	979	280	212	487
27	1	39	76	"watch"	7	3	2	1	1	1779	190	1030	559
27	1	40	18	"clock"	7	3	2	1	1	751	229	227	295
27	2	41	62	"stool"	7	2	1	4	1	2016	210	1236	570
27	2	42	25	"fork"	7	2	1	4	1	1118	227	329	562
27	2	43	44	"paintbrush"	7	2	1	4	1	1515	515	328	672
27	2	44	66	"television"	7	2	1	4	1	1585	301	583	701
27	2	45	2	"apple"	7	2	1	4	1	1636	352	794	490
27	2	46	75	"waste basket"	7	2	1	4	1	1170	289	485	396
27	2	47	50	"pin board"	7	2	1	4	1	1379	229	778	372
27	2	48	21	"dog"	7	2	1	4	1	1450	200	540	710
27	2	49	40	"mixer"	7	2	1	4	1	3013	466	295	2252
27	2	50	51	"pliers"	7	2	1	4	1	1222	260	538	424
27	2	51	8	"book"	7	1	1	3	1	1514	197	716	601
27	2	52	67	"tissue box"	7	1	1	3	1	1143	328	412	403
27	2	53	42	"ovenmit"	7	1	1	3	1	1100	633	48	419
27	2	54	24	"flowers"	7	1	1	3	1	2000	460	1213	327
27	2	55	79	"wine glass"	7	1	1	3	1	1671	614	354	703
27	2	56	5	"bench"	7	1	1	3	1	1471	265	577	629
27	2	57	35	"license plate"	7	1	1	3	1	3421	315	2595	511
27	2	58	7	"bongos"	7	1	1	3	1	3693	435	2678	580
27	2	59	69	"tractor"	7	1	1	3	1	2414	221	1686	507
27	2	60	36	"lightbulb"	7	1	1	3	1	4421	200	3652	569
27	2	61	52	"potted plant"	7	8	1	2	1	2971	328	349	2294
27	2	62	32	"jeep"	7	8	1	2	1	2143	706	286	1151
27	2	63	77	"watering can"	7	8	1	2	1	2093	251	1388	454
27	2	64	19	"coffee mug"	7	8	1	2	1	1286	522	49	715
27	2	65	38	"magazine"	7	8	1	2	1	1393	52	365	976
27	2	66	58	"shoes"	7	8	1	2	1	2336	241	1329	766
27	2	67	60	"soda can"	7	8	1	2	1	1421	238	518	665
27	2	68	16	"cap"	7	8	1	2	1	1000	295	49	656
27	2	69	20	"dart board"	7	8	1	2	1	1157	336	440	381
27	2	70	10	"bowl"	7	8	1	2	1	1893	310	637	946
27	2	71	3	"basket"	7	7	1	1	1	2854	284	2137	433
27	2	72	28	"gnome"	7	7	1	1	1	1517	255	709	553
27	2	73	72	"trumpet"	7	7	1	1	1	3448	213	2567	668
27	2	74	43	"pail"	7	7	1	1	1	2704	261	249	2194
27	2	75	74	"washing up liquid"	7	7	1	1	1	1402	325	595	482
27	2	76	56	"screwdriver"	7	7	1	1	1	1274	150	439	685
27	2	77	14	"bus"	7	7	1	1	0	8054	358	44	7652
27	2	78	39	"man"	7	7	1	1	1	1422	263	738	421
27	2	79	1	"angel"	7	7	1	1	1	1742	369	41	1332
27	2	80	46	"parking meter"	7	7	1	1	1	1299	300	610	389
28	1	1	27	"globe"	8	4	2	1	1	1345	364	364	617
28	1	2	54	"rooster"	8	4	2	1	1	955	235	446	274
28	1	3	53	"pumpkin"	8	4	2	1	1	873	165	357	351
28	1	4	47	"pen"	8	4	2	1	1	1263	230	670	363
28	1	5	65	"teddy bear"	8	4	2	1	1	776	267	204	305
28	1	6	37	"logs"	8	4	2	1	1	715	294	51	370
28	1	7	68	"torch"	8	4	2	1	1	1013	246	369	398
28	1	8	59	"slippers"	8	4	2	1	1	955	379	37	539
28	1	9	57	"shampoo bottle"	8	4	2	1	1	824	215	261	348
28	1	10	26	"fruit bowl"	8	4	2	1	1	645	182	39	424
28	1	11	6	"bin"	8	6	2	3	1	4679	199	3961	519
28	1	12	64	"teapot"	8	6	2	3	1	1286	252	505	529
28	1	13	22	"fire extinguisher"	8	6	2	3	1	2229	247	1273	709
28	1	14	13	"broom"	8	6	2	3	1	1821	192	1074	555
28	1	15	71	"trousers"	8	6	2	3	1	6550	87	6010	453
28	1	16	31	"highlighter"	8	6	2	3	1	950	204	244	502
28	1	17	23	"fire hydrant"	8	6	2	3	1	1307	282	559	466
28	1	18	73	"vase"	8	6	2	3	1	879	242	37	600
28	1	19	9	"boot"	8	6	2	3	1	1107	200	428	479
28	1	20	48	"pencil"	8	6	2	3	1	2064	189	1289	586
28	1	21	28	"gnome"	8	7	2	4	1	2379	139	1741	499
28	1	22	46	"parking meter"	8	7	2	4	1	1259	241	288	730
28	1	23	14	"bus"	8	7	2	4	1	1389	217	437	735
28	1	24	74	"washing up liquid"	8	7	2	4	1	1521	202	639	680
28	1	25	3	"basket"	8	7	2	4	1	2260	230	1320	710
28	1	26	1	"angel"	8	7	2	4	1	996	231	37	728
28	1	27	39	"man"	8	7	2	4	1	949	254	173	522
28	1	28	43	"pail"	8	7	2	4	1	1431	175	762	494
28	1	29	72	"trumpet"	8	7	2	4	1	2778	211	2013	554
28	1	30	56	"screwdriver"	8	7	2	4	1	1212	184	461	567
28	1	31	70	"trophy"	8	5	2	2	1	2536	214	1631	691
28	1	32	15	"butterfly"	8	5	2	2	1	2343	149	1591	603
28	1	33	34	"lamp"	8	5	2	2	1	957	224	176	557
28	1	34	45	"painting"	8	5	2	2	1	1293	132	549	612
28	1	35	12	"brick"	8	5	2	2	1	1071	269	193	609
28	1	36	63	"sunglasses"	8	5	2	2	1	1050	169	226	655
28	1	37	41	"mobilephone"	8	5	2	2	1	1221	225	267	729
28	1	38	61	"spade"	8	5	2	2	1	964	363	40	561
28	1	39	55	"scissors"	8	5	2	2	1	1900	225	693	982
28	1	40	80	"woman"	8	5	2	2	1	721	194	39	488
28	2	41	69	"tractor"	8	1	1	2	1	3729	193	1116	2420
28	2	42	79	"wine glass"	8	1	1	2	1	1707	188	887	632
28	2	43	67	"tissue box"	8	1	1	2	1	850	185	203	462
28	2	44	36	"lightbulb"	8	1	1	2	1	6479	189	5057	1233
28	2	45	24	"flowers"	8	1	1	2	1	1071	311	212	548
28	2	46	42	"ovenmit"	8	1	1	2	1	1529	189	727	613
28	2	47	5	"bench"	8	1	1	2	1	957	226	433	298
28	2	48	35	"license plate"	8	1	1	2	1	971	287	54	630
28	2	49	8	"book"	8	1	1	2	1	1264	182	477	605
28	2	50	7	"bongos"	8	1	1	2	1	1664	221	799	644
28	2	51	19	"coffee mug"	8	8	1	1	1	816	206	195	415
28	2	52	16	"cap"	8	8	1	1	1	988	179	348	461
28	2	53	58	"shoes"	8	8	1	1	1	1887	187	645	1055
28	2	54	52	"potted plant"	8	8	1	1	1	1896	279	1079	538
28	2	55	77	"watering can"	8	8	1	1	1	1367	232	373	762
28	2	56	10	"bowl"	8	8	1	1	1	1566	217	834	515
28	2	57	32	"jeep"	8	8	1	1	1	1605	181	677	747
28	2	58	38	"magazine"	8	8	1	1	1	796	227	45	524
28	2	59	20	"dart board"	8	8	1	1	1	670	262	188	220
28	2	60	60	"soda can"	8	8	1	1	1	840	197	334	309
28	2	61	25	"fork"	8	2	1	3	1	800	223	226	351
28	2	62	50	"pin board"	8	2	1	3	1	907	315	49	543
28	2	63	44	"paintbrush"	8	2	1	3	1	1443	219	692	532
28	2	64	51	"pliers"	8	2	1	3	1	1121	158	276	687
28	2	65	21	"dog"	8	2	1	3	1	993	191	192	610
28	2	66	40	"mixer"	8	2	1	3	1	1593	310	622	661
28	2	67	62	"stool"	8	2	1	3	1	1643	229	942	472
28	2	68	2	"apple"	8	2	1	3	1	2414	214	1493	707
28	2	69	66	"television"	8	2	1	3	1	1450	256	384	810
28	2	70	75	"waste basket"	8	2	1	3	1	964	277	280	407
28	2	71	4	"bell"	8	3	1	4	1	1588	185	667	736
28	2	72	30	"hammer"	8	3	1	4	1	888	234	208	446
28	2	73	11	"boxing gloves"	8	3	1	4	1	856	166	41	649
28	2	74	17	"car"	8	3	1	4	1	1378	210	437	731
28	2	75	78	"wine bottle"	8	3	1	4	1	2840	297	2075	468
28	2	76	33	"jug"	8	3	1	4	1	1119	241	186	692
28	2	77	49	"pillow"	8	3	1	4	1	2859	179	1217	1463
28	2	78	76	"watch"	8	3	1	4	1	2108	230	1187	691
28	2	79	29	"hair brush"	8	3	1	4	1	1241	168	640	433
28	2	80	18	"clock"	8	3	1	4	1	665	155	152	358
29	1	1	63	"sunglasses"	1	5	2	1	1	1462	288	689	485
29	1	2	61	"spade"	1	5	2	1	1	1384	210	231	943
29	1	3	12	"brick"	1	5	2	1	1	1351	8	351	992
29	1	4	55	"scissors"	1	5	2	1	1	1419	205	434	780
29	1	5	45	"painting"	1	5	2	1	1	1448	248	404	796
29	1	6	15	"butterfly"	1	5	2	1	1	4667	250	3603	814
29	1	7	34	"lamp"	1	5	2	1	1	1457	260	176	1021
29	1	8	41	"mobilephone"	1	5	2	1	0	2196	207	1216	773
29	1	9	80	"woman"	1	5	2	1	1	1295	173	132	990
29	1	10	70	"trophy"	1	5	2	1	1	1547	53	656	838
29	1	11	22	"fire extinguisher"	1	6	2	2	1	1950	233	501	1216
29	1	12	73	"vase"	1	6	2	2	1	2543	156	1346	1041
29	1	13	23	"fire hydrant"	1	6	2	2	1	3150	294	482	2374
29	1	14	71	"trousers"	1	6	2	2	1	1986	225	59	1702
29	1	15	48	"pencil"	1	6	2	2	1	2421	175	1393	853
29	1	16	6	"bin"	1	6	2	2	1	1543	171	427	945
29	1	17	9	"boot"	1	6	2	2	1	2300	214	1166	920
29	1	18	64	"teapot"	1	6	2	2	1	2707	221	1091	1395
29	1	19	31	"highlighter"	1	6	2	2	1	1379	179	191	1009
29	1	20	13	"broom"	1	6	2	2	1	979	191	114	674
29	1	21	74	"washing up liquid"	1	7	2	3	1	1186	236	488	462
29	1	22	28	"gnome"	1	7	2	3	1	1557	196	751	610
29	1	23	43	"pail"	1	7	2	3	1	1836	239	1043	554
29	1	24	39	"man"	1	7	2	3	1	1607	282	178	1147
29	1	25	3	"basket"	1	7	2	3	1	2807	230	2061	516
29	1	26	72	"trumpet"	1	7	2	3	1	1414	324	256	834
29	1	27	46	"parking meter"	1	7	2	3	1	3000	212	2042	746
29	1	28	14	"bus"	1	7	2	3	1	1200	194	199	807
29	1	29	1	"angel"	1	7	2	3	1	1979	301	55	1623
29	1	30	56	"screwdriver"	1	7	2	3	1	1929	209	788	932
29	1	31	19	"coffee mug"	1	8	2	4	0	2225	222	877	1126
29	1	32	10	"bowl"	1	8	2	4	1	1119	222	241	656
29	1	33	16	"cap"	1	8	2	4	1	1251	197	249	805
29	1	34	60	"soda can"	1	8	2	4	1	1467	417	520	530
29	1	35	58	"shoes"	1	8	2	4	1	3424	148	2349	927
29	1	36	32	"jeep"	1	8	2	4	1	2109	246	833	1030
29	1	37	77	"watering can"	1	8	2	4	1	1794	202	532	1060
29	1	38	52	"potted plant"	1	8	2	4	1	7221	223	2606	4392
29	1	39	20	"dart board"	1	8	2	4	1	996	194	57	745
29	1	40	38	"magazine"	1	8	2	4	1	1212	205	201	806
29	2	41	54	"rooster"	1	4	1	4	1	4165	225	3419	521
29	2	42	26	"fruit bowl"	1	4	1	4	1	2405	164	1541	700
29	2	43	59	"slippers"	1	4	1	4	1	1377	199	135	1043
29	2	44	47	"pen"	1	4	1	4	0	2140	228	1108	804
29	2	45	53	"pumpkin"	1	4	1	4	1	2881	189	177	2515
29	2	46	27	"globe"	1	4	1	4	1	2317	216	1418	683
29	2	47	57	"shampoo bottle"	1	4	1	4	1	1866	257	756	853
29	2	48	68	"torch"	1	4	1	4	1	1776	263	234	1279
29	2	49	37	"logs"	1	4	1	4	0	1446	290	254	902
29	2	50	65	"teddy bear"	1	4	1	4	1	1364	196	542	626
29	2	51	4	"bell"	1	3	1	3	1	2286	392	762	1132
29	2	52	49	"pillow"	1	3	1	3	1	2386	232	1411	743
29	2	53	78	"wine bottle"	1	3	1	3	1	2057	198	924	935
29	2	54	76	"watch"	1	3	1	3	1	2300	258	595	1447
29	2	55	18	"clock"	1	3	1	3	1	1936	278	668	990
29	2	56	30	"hammer"	1	3	1	3	1	1364	275	432	657
29	2	57	17	"car"	1	3	1	3	1	1636	283	426	927
29	2	58	29	"hair brush"	1	3	1	3	1	1379	56	607	716
29	2	59	33	"jug"	1	3	1	3	1	1171	267	197	707
29	2	60	11	"boxing gloves"	1	3	1	3	1	2093	254	473	1366
29	2	61	21	"dog"	1	2	1	2	1	1143	193	377	573
29	2	62	25	"fork"	1	2	1	2	1	1350	208	517	625
29	2	63	62	"stool"	1	2	1	2	1	2000	219	1172	609
29	2	64	44	"paintbrush"	1	2	1	2	1	1343	312	55	976
29	2	65	2	"apple"	1	2	1	2	1	3071	226	2412	433
29	2	66	51	"pliers"	1	2	1	2	1	1586	206	685	695
29	2	67	75	"waste basket"	1	2	1	2	1	1150	219	203	728
29	2	68	66	"television"	1	2	1	2	1	1664	155	436	1073
29	2	69	50	"pin board"	1	2	1	2	1	1936	203	1018	715
29	2	70	40	"mixer"	1	2	1	2	1	2986	223	431	2332
29	2	71	79	"wine glass"	1	1	1	1	1	1456	263	520	673
29	2	72	69	"tractor"	1	1	1	1	1	1769	209	973	587
29	2	73	8	"book"	1	1	1	1	1	1829	225	799	805
29	2	74	35	"license plate"	1	1	1	1	0	1344	12	500	832
29	2	75	24	"flowers"	1	1	1	1	1	1926	143	275	1508
29	2	76	36	"lightbulb"	1	1	1	1	1	3720	176	2665	879
29	2	77	7	"bongos"	1	1	1	1	1	2502	121	1843	538
29	2	78	42	"ovenmit"	1	1	1	1	1	1733	60	1009	664
29	2	79	67	"tissue box"	1	1	1	1	1	2745	312	1695	738
29	2	80	5	"bench"	1	1	1	1	1	1591	51	1105	435
30	1	1	42	"ovenmit"	2	1	2	4	1	2711	301	216	2194
30	1	2	7	"bongos"	2	1	2	4	1	1032	189	436	407
30	1	3	35	"license plate"	2	1	2	4	1	948	276	350	322
30	1	4	69	"tractor"	2	1	2	4	0	1512	183	911	418
30	1	5	79	"wine glass"	2	1	2	4	1	808	194	372	242
30	1	6	36	"lightbulb"	2	1	2	4	1	3547	220	1919	1408
30	1	7	67	"tissue box"	2	1	2	4	1	929	247	320	362
30	1	8	24	"flowers"	2	1	2	4	0	6690	228	NA	NA
30	1	9	8	"book"	2	1	2	4	1	1190	293	490	407
30	1	10	5	"bench"	2	1	2	4	1	1211	208	707	296
30	1	11	20	"dart board"	2	8	2	3	1	629	241	164	224
30	1	12	16	"cap"	2	8	2	3	1	1071	171	499	401
30	1	13	19	"coffee mug"	2	8	2	3	1	1000	235	519	246
30	1	14	77	"watering can"	2	8	2	3	1	12000	278	1777	9945
30	1	15	10	"bowl"	2	8	2	3	1	1471	195	831	445
30	1	16	32	"jeep"	2	8	2	3	1	1479	280	945	254
30	1	17	60	"soda can"	2	8	2	3	1	1071	219	489	363
30	1	18	52	"potted plant"	2	8	2	3	1	4393	242	3716	435
30	1	19	58	"shoes"	2	8	2	3	1	3836	208	3178	450
30	1	20	38	"magazine"	2	8	2	3	1	621	177	258	186
30	1	21	23	"fire hydrant"	2	6	2	1	1	758	196	362	200
30	1	22	9	"boot"	2	6	2	1	1	1120	202	706	212
30	1	23	22	"fire extinguisher"	2	6	2	1	1	464	194	47	223
30	1	24	64	"teapot"	2	6	2	1	1	1199	226	544	429
30	1	25	6	"bin"	2	6	2	1	1	712	253	381	78
30	1	26	48	"pencil"	2	6	2	1	1	1233	171	903	159
30	1	27	31	"highlighter"	2	6	2	1	1	492	199	169	124
30	1	28	73	"vase"	2	6	2	1	1	1052	198	387	467
30	1	29	13	"broom"	2	6	2	1	1	597	213	197	187
30	1	30	71	"trousers"	2	6	2	1	1	819	222	323	274
30	1	31	39	"man"	2	7	2	2	1	500	206	43	251
30	1	32	56	"screwdriver"	2	7	2	2	1	1450	331	472	647
30	1	33	46	"parking meter"	2	7	2	2	1	4086	242	3278	566
30	1	34	1	"angel"	2	7	2	2	1	557	244	42	271
30	1	35	74	"washing up liquid"	2	7	2	2	1	936	227	548	161
30	1	36	28	"gnome"	2	7	2	2	1	893	217	444	232
30	1	37	43	"pail"	2	7	2	2	1	464	211	35	218
30	1	38	72	"trumpet"	2	7	2	2	1	1714	197	701	816
30	1	39	14	"bus"	2	7	2	2	1	657	191	269	197
30	1	40	3	"basket"	2	7	2	2	1	1200	229	736	235
30	2	41	34	"lamp"	2	5	1	4	1	728	225	195	308
30	2	42	41	"mobilephone"	2	5	1	4	1	1097	215	656	226
30	2	43	12	"brick"	2	5	1	4	0	1323	229	46	1048
30	2	44	63	"sunglasses"	2	5	1	4	1	952	205	452	295
30	2	45	70	"trophy"	2	5	1	4	1	1074	262	337	475
30	2	46	55	"scissors"	2	5	1	4	1	2479	206	1252	1021
30	2	47	61	"spade"	2	5	1	4	1	754	271	99	384
30	2	48	15	"butterfly"	2	5	1	4	1	8781	223	7892	666
30	2	49	45	"painting"	2	5	1	4	1	2145	301	1322	522
30	2	50	80	"woman"	2	5	1	4	1	938	267	313	358
30	2	51	54	"rooster"	2	4	1	3	1	3900	198	3304	398
30	2	52	37	"logs"	2	4	1	3	1	1114	279	366	469
30	2	53	68	"torch"	2	4	1	3	1	1879	238	946	695
30	2	54	53	"pumpkin"	2	4	1	3	1	707	232	281	194
30	2	55	65	"teddy bear"	2	4	1	3	1	1664	261	952	451
30	2	56	26	"fruit bowl"	2	4	1	3	1	1629	209	991	429
30	2	57	57	"shampoo bottle"	2	4	1	3	1	1336	195	634	507
30	2	58	47	"pen"	2	4	1	3	0	836	247	NA	NA
30	2	59	27	"globe"	2	4	1	3	1	2293	349	1655	289
30	2	60	59	"slippers"	2	4	1	3	1	1357	246	215	896
30	2	61	62	"stool"	2	2	1	1	1	1274	225	843	206
30	2	62	50	"pin board"	2	2	1	1	1	637	308	50	279
30	2	63	66	"television"	2	2	1	1	1	1340	172	699	469
30	2	64	25	"fork"	2	2	1	1	1	676	141	336	199
30	2	65	21	"dog"	2	2	1	1	1	1060	216	718	126
30	2	66	51	"pliers"	2	2	1	1	1	1110	224	247	639
30	2	67	44	"paintbrush"	2	2	1	1	1	1085	246	432	407
30	2	68	75	"waste basket"	2	2	1	1	1	698	195	260	243
30	2	69	40	"mixer"	2	2	1	1	1	2608	222	1638	748
30	2	70	2	"apple"	2	2	1	1	1	2106	220	1415	471
30	2	71	78	"wine bottle"	2	3	1	2	1	5043	288	1391	3364
30	2	72	30	"hammer"	2	3	1	2	1	686	307	38	341
30	2	73	4	"bell"	2	3	1	2	1	1579	216	761	602
30	2	74	11	"boxing gloves"	2	3	1	2	1	1414	392	42	980
30	2	75	29	"hair brush"	2	3	1	2	1	657	214	44	399
30	2	76	49	"pillow"	2	3	1	2	1	657	230	202	225
30	2	77	33	"jug"	2	3	1	2	1	1036	4	485	547
30	2	78	17	"car"	2	3	1	2	1	2743	217	2008	518
30	2	79	18	"clock"	2	3	1	2	1	1657	393	1073	191
30	2	80	76	"watch"	2	3	1	2	1	943	43	683	217
31	1	1	14	"bus"	3	7	2	1	1	1430	227	388	815
31	1	2	28	"gnome"	3	7	2	1	1	1193	319	239	635
31	1	3	72	"trumpet"	3	7	2	1	1	1469	320	252	897
31	1	4	43	"pail"	3	7	2	1	1	821	142	53	626
31	1	5	39	"man"	3	7	2	1	1	1043	214	165	664
31	1	6	74	"washing up liquid"	3	7	2	1	1	1053	200	332	521
31	1	7	56	"screwdriver"	3	7	2	1	1	1510	224	494	792
31	1	8	46	"parking meter"	3	7	2	1	1	3742	333	840	2569
31	1	9	3	"basket"	3	7	2	1	1	3597	261	1188	2148
31	1	10	1	"angel"	3	7	2	1	1	1023	211	30	782
31	1	11	62	"stool"	3	2	2	4	1	1291	305	229	757
31	1	12	44	"paintbrush"	3	2	2	4	1	5582	256	4238	1088
31	1	13	51	"pliers"	3	2	2	4	1	901	202	220	479
31	1	14	21	"dog"	3	2	2	4	1	1204	218	393	593
31	1	15	50	"pin board"	3	2	2	4	1	829	325	157	347
31	1	16	40	"mixer"	3	2	2	4	1	1041	351	191	499
31	1	17	66	"television"	3	2	2	4	1	1382	341	502	539
31	1	18	2	"apple"	3	2	2	4	1	1528	256	807	465
31	1	19	75	"waste basket"	3	2	2	4	1	2773	477	532	1764
31	1	20	25	"fork"	3	2	2	4	1	1274	11	698	565
31	1	21	38	"magazine"	3	8	2	2	1	1057	132	358	567
31	1	22	16	"cap"	3	8	2	2	1	786	255	55	476
31	1	23	77	"watering can"	3	8	2	2	1	1036	283	166	587
31	1	24	58	"shoes"	3	8	2	2	1	3214	276	2321	617
31	1	25	32	"jeep"	3	8	2	2	1	1479	418	257	804
31	1	26	10	"bowl"	3	8	2	2	1	1950	169	946	835
31	1	27	20	"dart board"	3	8	2	2	1	921	49	559	313
31	1	28	52	"potted plant"	3	8	2	2	1	6500	374	5465	661
31	1	29	19	"coffee mug"	3	8	2	2	1	771	227	140	404
31	1	30	60	"soda can"	3	8	2	2	1	836	219	61	556
31	1	31	7	"bongos"	3	1	2	3	1	1364	239	568	557
31	1	32	67	"tissue box"	3	1	2	3	1	1521	271	257	993
31	1	33	8	"book"	3	1	2	3	1	1221	399	287	535
31	1	34	79	"wine glass"	3	1	2	3	1	2286	198	1532	556
31	1	35	5	"bench"	3	1	2	3	1	1171	127	681	363
31	1	36	69	"tractor"	3	1	2	3	1	1750	459	605	686
31	1	37	35	"license plate"	3	1	2	3	1	936	208	225	503
31	1	38	42	"ovenmit"	3	1	2	3	1	1486	365	677	444
31	1	39	36	"lightbulb"	3	1	2	3	1	10007	213	8751	1043
31	1	40	24	"flowers"	3	1	2	3	1	2100	260	1238	602
31	2	41	68	"torch"	3	4	1	2	1	2893	245	2017	631
31	2	42	37	"logs"	3	4	1	2	1	957	285	175	497
31	2	43	53	"pumpkin"	3	4	1	2	1	1621	210	461	950
31	2	44	65	"teddy bear"	3	4	1	2	1	1221	299	326	596
31	2	45	26	"fruit bowl"	3	4	1	2	1	1200	248	59	893
31	2	46	54	"rooster"	3	4	1	2	1	2357	219	1041	1097
31	2	47	27	"globe"	3	4	1	2	1	1986	387	1057	542
31	2	48	47	"pen"	3	4	1	2	1	1686	315	717	654
31	2	49	57	"shampoo bottle"	3	4	1	2	1	1479	254	543	682
31	2	50	59	"slippers"	3	4	1	2	1	993	436	46	511
31	2	51	4	"bell"	3	3	1	1	1	2470	533	207	1730
31	2	52	17	"car"	3	3	1	1	1	1287	497	400	390
31	2	53	78	"wine bottle"	3	3	1	1	1	2338	358	1276	704
31	2	54	76	"watch"	3	3	1	1	1	2789	272	1849	668
31	2	55	11	"boxing gloves"	3	3	1	1	1	1350	296	200	854
31	2	56	30	"hammer"	3	3	1	1	1	1192	255	543	394
31	2	57	49	"pillow"	3	3	1	1	1	1421	200	196	1025
31	2	58	29	"hair brush"	3	3	1	1	1	1330	211	872	247
31	2	59	18	"clock"	3	3	1	1	1	703	219	132	352
31	2	60	33	"jug"	3	3	1	1	1	929	276	401	252
31	2	61	63	"sunglasses"	3	5	1	3	1	1443	461	545	437
31	2	62	61	"spade"	3	5	1	3	1	1579	481	483	615
31	2	63	41	"mobilephone"	3	5	1	3	1	1164	467	231	466
31	2	64	12	"brick"	3	5	1	3	1	2514	472	196	1846
31	2	65	55	"scissors"	3	5	1	3	1	3264	253	2618	393
31	2	66	34	"lamp"	3	5	1	3	1	1343	213	592	538
31	2	67	70	"trophy"	3	5	1	3	1	1964	202	1182	580
31	2	68	80	"woman"	3	5	1	3	1	1021	274	198	549
31	2	69	45	"painting"	3	5	1	3	1	2157	332	1310	515
31	2	70	15	"butterfly"	3	5	1	3	1	3471	323	1952	1196
31	2	71	6	"bin"	3	6	1	4	1	3472	218	730	2524
31	2	72	13	"broom"	3	6	1	4	1	900	246	163	491
31	2	73	23	"fire hydrant"	3	6	1	4	1	1082	240	251	591
31	2	74	71	"trousers"	3	6	1	4	1	3098	349	1743	1006
31	2	75	48	"pencil"	3	6	1	4	1	1428	239	662	527
31	2	76	9	"boot"	3	6	1	4	1	3215	383	1392	1440
31	2	77	73	"vase"	3	6	1	4	1	1022	390	208	424
31	2	78	64	"teapot"	3	6	1	4	1	4109	486	3076	547
31	2	79	22	"fire extinguisher"	3	6	1	4	1	1465	442	540	483
31	2	80	31	"highlighter"	3	6	1	4	1	1275	248	492	535
32	1	1	51	"pliers"	4	2	2	3	1	1093	234	595	264
32	1	2	21	"dog"	4	2	2	3	1	907	229	44	634
32	1	3	62	"stool"	4	2	2	3	1	4093	238	3333	522
32	1	4	50	"pin board"	4	2	2	3	1	3871	389	2635	847
32	1	5	40	"mixer"	4	2	2	3	1	1071	270	415	386
32	1	6	75	"waste basket"	4	2	2	3	0	1621	167	NA	NA
32	1	7	2	"apple"	4	2	2	3	1	2200	176	1331	693
32	1	8	25	"fork"	4	2	2	3	1	1629	282	774	573
